total,used,free,log_time
3.6Gi,0B,3.6Gi,2.455932855606079
3.6Gi,0B,3.6Gi,3.710519552230835
3.6Gi,0B,3.6Gi,4.973555564880371
3.6Gi,0B,3.6Gi,6.359890699386597
3.6Gi,0B,3.6Gi,7.548591375350952
3.6Gi,0B,3.6Gi,9.170471668243408
3.6Gi,0B,3.6Gi,10.991804599761963
3.6Gi,0B,3.6Gi,12.204931020736694
3.6Gi,0B,3.6Gi,13.485178709030151
3.6Gi,0B,3.6Gi,14.797446489334106
3.6Gi,0B,3.6Gi,16.173579216003418
3.6Gi,0B,3.6Gi,17.507641315460205
3.6Gi,0B,3.6Gi,18.864211559295654
3.6Gi,0B,3.6Gi,20.17976427078247
3.6Gi,0B,3.6Gi,21.481518268585205
3.6Gi,0B,3.6Gi,22.928043365478516
3.6Gi,0B,3.6Gi,24.37754201889038
3.6Gi,0B,3.6Gi,25.69978141784668
3.6Gi,0.0Ki,3.6Gi,27.36410427093506
3.6Gi,0.0Ki,3.6Gi,29.019800186157227
3.6Gi,0.0Ki,3.6Gi,30.723264694213867
3.6Gi,0.0Ki,3.6Gi,32.95054316520691
3.6Gi,0.0Ki,3.6Gi,34.74573349952698
3.6Gi,0.0Ki,3.6Gi,36.816391468048096
