total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,2.6Gi,20Mi,2.4Gi,4.8Gi,2.3220055103302
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.8Gi,3.651782512664795
7.2Gi,2.3Gi,2.5Gi,20Mi,2.4Gi,4.7Gi,4.885817527770996
7.2Gi,2.4Gi,2.3Gi,20Mi,2.4Gi,4.5Gi,6.305150985717773
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,7.496922969818115
7.2Gi,2.6Gi,2.1Gi,38Mi,2.4Gi,4.3Gi,8.947944402694702
7.2Gi,2.8Gi,1.9Gi,93Mi,2.5Gi,4.1Gi,10.828880071640015
7.2Gi,2.9Gi,1.8Gi,103Mi,2.5Gi,3.9Gi,12.137985467910767
7.2Gi,3.0Gi,1.7Gi,103Mi,2.5Gi,3.9Gi,13.406369686126709
7.2Gi,3.1Gi,1.6Gi,103Mi,2.5Gi,3.8Gi,14.709228038787842
7.2Gi,3.2Gi,1.5Gi,103Mi,2.5Gi,3.7Gi,16.123682260513306
7.2Gi,3.2Gi,1.5Gi,103Mi,2.5Gi,3.6Gi,17.351545095443726
7.2Gi,3.3Gi,1.4Gi,103Mi,2.5Gi,3.6Gi,18.743357181549072
7.2Gi,3.4Gi,1.3Gi,103Mi,2.5Gi,3.5Gi,20.0839786529541
7.2Gi,3.6Gi,1.1Gi,103Mi,2.5Gi,3.3Gi,21.39231824874878
7.2Gi,3.8Gi,922Mi,103Mi,2.5Gi,3.1Gi,22.83449912071228
7.2Gi,4.3Gi,435Mi,103Mi,2.5Gi,2.6Gi,24.31897807121277
7.2Gi,4.6Gi,91Mi,103Mi,2.5Gi,2.3Gi,25.617389678955078
7.2Gi,4.6Gi,115Mi,84Mi,2.4Gi,2.3Gi,27.18312096595764
7.2Gi,4.7Gi,85Mi,84Mi,2.4Gi,2.2Gi,28.870882272720337
7.2Gi,4.6Gi,94Mi,75Mi,2.4Gi,2.2Gi,30.38396453857422
7.2Gi,4.7Gi,109Mi,66Mi,2.4Gi,2.2Gi,32.55319118499756
7.2Gi,4.6Gi,112Mi,66Mi,2.4Gi,2.2Gi,34.570008516311646
7.2Gi,4.7Gi,106Mi,69Mi,2.4Gi,2.2Gi,36.58147430419922
