files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20399/722637,79M/2G,2.82%,0.62686,seconds,54.00641894340515
23080,1,0/722637,0/2G,0%,2.1192,seconds,60.03126835823059
23080,1,20038/722637,78M/2G,2.77%,0.63567,seconds,180.32707977294922
