files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,21030/722637,82M/2G,2.91%,0.42493,seconds,12.693356037139893
23080,1,0/722637,0/2G,0%,0.72652,seconds,14.483201503753662
23080,1,20348/722637,79M/2G,2.82%,0.42812,seconds,123.55866408348083
