total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.5Gi,2.4Gi,20Mi,2.2Gi,4.4Gi,1.7281873226165771
7.2Gi,3.0Gi,1.9Gi,103Mi,2.3Gi,3.9Gi,2.852052927017212
7.2Gi,3.4Gi,1.4Gi,103Mi,2.3Gi,3.4Gi,3.979909658432007
7.2Gi,4.2Gi,684Mi,103Mi,2.3Gi,2.7Gi,5.104938745498657
7.2Gi,4.6Gi,263Mi,94Mi,2.3Gi,2.2Gi,6.230703830718994
7.2Gi,4.6Gi,253Mi,93Mi,2.3Gi,2.2Gi,7.358855724334717
7.2Gi,4.6Gi,236Mi,94Mi,2.3Gi,2.2Gi,8.487858057022095
7.2Gi,4.7Gi,235Mi,94Mi,2.3Gi,2.2Gi,9.61891484260559
7.2Gi,4.7Gi,233Mi,94Mi,2.3Gi,2.2Gi,10.744487285614014
7.2Gi,4.6Gi,236Mi,94Mi,2.3Gi,2.2Gi,11.873210906982422
7.2Gi,4.6Gi,226Mi,103Mi,2.3Gi,2.2Gi,13.001425981521606
7.2Gi,4.6Gi,235Mi,94Mi,2.3Gi,2.2Gi,14.136674880981445
7.2Gi,4.6Gi,228Mi,94Mi,2.3Gi,2.2Gi,15.267139434814453
7.2Gi,4.6Gi,214Mi,94Mi,2.3Gi,2.2Gi,16.397708892822266
7.2Gi,4.6Gi,204Mi,94Mi,2.3Gi,2.2Gi,17.52799153327942
7.2Gi,4.7Gi,168Mi,93Mi,2.3Gi,2.2Gi,18.662068605422974
