total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,1.7620384693145752
3.6Gi,4.0Mi,3.6Gi,2.887002468109131
3.6Gi,4.0Mi,3.6Gi,4.0132904052734375
3.6Gi,4.0Mi,3.6Gi,5.139940977096558
3.6Gi,4.0Mi,3.6Gi,6.265069961547852
3.6Gi,4.0Mi,3.6Gi,7.393829584121704
3.6Gi,4.0Mi,3.6Gi,8.525282621383667
3.6Gi,4.0Mi,3.6Gi,9.653314113616943
3.6Gi,4.0Mi,3.6Gi,10.781243085861206
3.6Gi,4.0Mi,3.6Gi,11.906321048736572
3.6Gi,4.0Mi,3.6Gi,13.038933992385864
3.6Gi,4.0Mi,3.6Gi,14.17350149154663
3.6Gi,4.0Mi,3.6Gi,15.305401802062988
3.6Gi,4.0Mi,3.6Gi,16.43343734741211
3.6Gi,4.0Mi,3.6Gi,17.5629940032959
3.6Gi,4.0Mi,3.6Gi,18.700598001480103
