total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.4097092151641846
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.8553218841552734
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,5.3102638721466064
7.2Gi,2.3Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,6.7022950649261475
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,7.980931997299194
7.2Gi,2.1Gi,4.5Gi,20Mi,573Mi,4.8Gi,9.492634057998657
7.2Gi,2.1Gi,4.5Gi,20Mi,585Mi,4.8Gi,10.819997549057007
7.2Gi,2.2Gi,4.4Gi,20Mi,601Mi,4.8Gi,12.079892635345459
7.2Gi,2.3Gi,4.2Gi,103Mi,713Mi,4.6Gi,13.617558717727661
7.2Gi,2.3Gi,4.2Gi,103Mi,735Mi,4.6Gi,14.767561435699463
7.2Gi,2.3Gi,4.1Gi,103Mi,761Mi,4.6Gi,15.925508260726929
7.2Gi,2.3Gi,4.1Gi,103Mi,781Mi,4.5Gi,17.073240041732788
7.2Gi,2.4Gi,4.0Gi,103Mi,800Mi,4.5Gi,18.201621770858765
7.2Gi,2.4Gi,3.9Gi,103Mi,825Mi,4.4Gi,19.332564115524292
7.2Gi,2.4Gi,3.9Gi,103Mi,849Mi,4.4Gi,20.503106355667114
7.2Gi,2.5Gi,3.9Gi,103Mi,860Mi,4.4Gi,21.645489931106567
7.2Gi,2.5Gi,3.8Gi,103Mi,888Mi,4.4Gi,22.779272079467773
7.2Gi,2.5Gi,3.8Gi,103Mi,908Mi,4.3Gi,23.919145345687866
7.2Gi,2.5Gi,3.7Gi,103Mi,935Mi,4.3Gi,25.068235635757446
7.2Gi,2.6Gi,3.6Gi,103Mi,954Mi,4.2Gi,26.259360551834106
7.2Gi,2.6Gi,3.6Gi,103Mi,978Mi,4.2Gi,27.395232915878296
7.2Gi,2.7Gi,3.5Gi,103Mi,989Mi,4.2Gi,28.556049346923828
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,29.763214826583862
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,30.9209086894989
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,32.06750011444092
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,33.26960206031799
7.2Gi,3.1Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,34.40939426422119
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,35.58524441719055
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,36.730531454086304
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.85936236381531
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,38.99466800689697
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,40.16628551483154
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,41.295393228530884
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,42.430548906326294
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,43.571983337402344
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.71579909324646
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,45.893282413482666
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,47.04200291633606
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,48.17491030693054
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,49.331254959106445
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.49426484107971
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,51.63652682304382
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,52.78411865234375
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,53.91424036026001
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,55.04506492614746
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,56.20451521873474
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.34149146080017
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,58.478522062301636
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,59.61030840873718
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,60.74431371688843
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,61.9602313041687
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,63.10279107093811
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,64.28102827072144
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,65.43533325195312
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,66.57566905021667
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,67.71341800689697
7.2Gi,3.5Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,68.87061357498169
7.2Gi,3.5Gi,2.1Gi,103Mi,1.5Gi,3.4Gi,70.00752210617065
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,71.15311121940613
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,72.35134315490723
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,73.50800013542175
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,74.63855528831482
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,75.77658319473267
7.2Gi,3.7Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,76.922438621521
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,78.16388058662415
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,79.37622046470642
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,80.52552890777588
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,81.65561056137085
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,82.79618120193481
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.0Gi,83.94018316268921
7.2Gi,3.9Gi,1.5Gi,103Mi,1.7Gi,3.0Gi,85.09678959846497
7.2Gi,4.4Gi,1.1Gi,103Mi,1.7Gi,2.5Gi,86.24551677703857
7.2Gi,4.9Gi,539Mi,103Mi,1.8Gi,2.0Gi,87.4148519039154
7.2Gi,4.9Gi,508Mi,103Mi,1.8Gi,2.0Gi,88.60352540016174
7.2Gi,4.9Gi,474Mi,103Mi,1.8Gi,2.0Gi,89.73189377784729
7.2Gi,4.9Gi,415Mi,103Mi,1.8Gi,1.9Gi,90.8722414970398
7.2Gi,4.9Gi,383Mi,103Mi,1.9Gi,1.9Gi,92.0461163520813
7.2Gi,5.0Gi,343Mi,103Mi,1.9Gi,1.9Gi,93.20011806488037
7.2Gi,5.0Gi,287Mi,103Mi,1.9Gi,1.9Gi,94.35310864448547
7.2Gi,5.2Gi,140Mi,94Mi,1.9Gi,1.7Gi,95.52307963371277
7.2Gi,5.2Gi,121Mi,94Mi,1.9Gi,1.7Gi,96.8066759109497
7.2Gi,5.2Gi,110Mi,94Mi,1.9Gi,1.7Gi,98.12633109092712
