files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20152/722637,78M/2G,2.79%,0.47416,seconds,8.408193588256836
23080,1,0/722637,0/2G,0%,0.86987,seconds,10.314410924911499
23080,1,19843/722637,77M/2G,2.75%,0.44569,seconds,109.62081217765808
