total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.59999418258667
3.6Gi,3.0Mi,3.6Gi,4.0160911083221436
3.6Gi,3.0Mi,3.6Gi,5.4390647411346436
3.6Gi,3.0Mi,3.6Gi,6.822819948196411
3.6Gi,3.0Mi,3.6Gi,8.036341667175293
3.6Gi,3.0Mi,3.6Gi,9.540727615356445
3.6Gi,3.0Mi,3.6Gi,10.857010841369629
3.6Gi,3.0Mi,3.6Gi,12.28574275970459
3.6Gi,3.0Mi,3.6Gi,13.650666952133179
3.6Gi,3.0Mi,3.6Gi,14.81359577178955
3.6Gi,3.0Mi,3.6Gi,15.969266653060913
3.6Gi,3.0Mi,3.6Gi,17.105950117111206
3.6Gi,3.0Mi,3.6Gi,18.23498797416687
3.6Gi,3.0Mi,3.6Gi,19.375754833221436
3.6Gi,3.0Mi,3.6Gi,20.536784648895264
3.6Gi,3.0Mi,3.6Gi,21.68233346939087
3.6Gi,3.0Mi,3.6Gi,22.813014030456543
3.6Gi,3.0Mi,3.6Gi,23.95293641090393
3.6Gi,3.0Mi,3.6Gi,25.143824577331543
3.6Gi,3.0Mi,3.6Gi,26.293445587158203
3.6Gi,3.0Mi,3.6Gi,27.443293809890747
3.6Gi,3.0Mi,3.6Gi,28.611995697021484
3.6Gi,3.0Mi,3.6Gi,29.804481983184814
3.6Gi,3.0Mi,3.6Gi,30.95395517349243
3.6Gi,3.0Mi,3.6Gi,32.11864185333252
3.6Gi,3.0Mi,3.6Gi,33.302650928497314
3.6Gi,3.0Mi,3.6Gi,34.46686315536499
3.6Gi,3.0Mi,3.6Gi,35.63167095184326
3.6Gi,3.0Mi,3.6Gi,36.76311469078064
3.6Gi,3.0Mi,3.6Gi,37.894455909729004
3.6Gi,3.0Mi,3.6Gi,39.040831565856934
3.6Gi,3.0Mi,3.6Gi,40.1998336315155
3.6Gi,3.0Mi,3.6Gi,41.33267426490784
3.6Gi,3.0Mi,3.6Gi,42.46457862854004
3.6Gi,3.0Mi,3.6Gi,43.607914209365845
3.6Gi,3.0Mi,3.6Gi,44.7798810005188
3.6Gi,3.0Mi,3.6Gi,45.93845200538635
3.6Gi,3.0Mi,3.6Gi,47.07556676864624
3.6Gi,3.0Mi,3.6Gi,48.22280812263489
3.6Gi,3.0Mi,3.6Gi,49.37368583679199
3.6Gi,3.0Mi,3.6Gi,50.53555464744568
3.6Gi,3.0Mi,3.6Gi,51.67873454093933
3.6Gi,3.0Mi,3.6Gi,52.81773543357849
3.6Gi,3.0Mi,3.6Gi,53.947272062301636
3.6Gi,3.0Mi,3.6Gi,55.07932758331299
3.6Gi,3.0Mi,3.6Gi,56.238805055618286
3.6Gi,3.0Mi,3.6Gi,57.38110685348511
3.6Gi,3.0Mi,3.6Gi,58.51231050491333
3.6Gi,3.0Mi,3.6Gi,59.6433310508728
3.6Gi,3.0Mi,3.6Gi,60.79387879371643
3.6Gi,3.0Mi,3.6Gi,61.99872398376465
3.6Gi,3.0Mi,3.6Gi,63.13584232330322
3.6Gi,3.0Mi,3.6Gi,64.32629203796387
3.6Gi,3.0Mi,3.6Gi,65.47487235069275
3.6Gi,3.0Mi,3.6Gi,66.60957741737366
3.6Gi,3.0Mi,3.6Gi,67.76191854476929
3.6Gi,3.0Mi,3.6Gi,68.90542435646057
3.6Gi,3.0Mi,3.6Gi,70.04320764541626
3.6Gi,3.0Mi,3.6Gi,71.20530867576599
3.6Gi,3.0Mi,3.6Gi,72.40738606452942
3.6Gi,3.0Mi,3.6Gi,73.54143738746643
3.6Gi,3.0Mi,3.6Gi,74.67360258102417
3.6Gi,3.0Mi,3.6Gi,75.81300067901611
3.6Gi,3.0Mi,3.6Gi,77.0655164718628
3.6Gi,3.0Mi,3.6Gi,78.26306986808777
3.6Gi,3.0Mi,3.6Gi,79.41242790222168
3.6Gi,3.0Mi,3.6Gi,80.55941653251648
3.6Gi,3.0Mi,3.6Gi,81.68957114219666
3.6Gi,3.0Mi,3.6Gi,82.8291277885437
3.6Gi,3.0Mi,3.6Gi,83.98506736755371
3.6Gi,3.0Mi,3.6Gi,85.13588404655457
3.6Gi,3.0Mi,3.6Gi,86.28703212738037
3.6Gi,3.0Mi,3.6Gi,87.48876142501831
3.6Gi,3.0Mi,3.6Gi,88.63680291175842
3.6Gi,3.0Mi,3.6Gi,89.76602458953857
3.6Gi,3.0Mi,3.6Gi,90.92202067375183
3.6Gi,3.0Mi,3.6Gi,92.08396744728088
3.6Gi,3.0Mi,3.6Gi,93.23981595039368
3.6Gi,3.0Mi,3.6Gi,94.39313507080078
3.6Gi,3.0Mi,3.6Gi,95.57227540016174
3.6Gi,3.0Mi,3.6Gi,96.9053316116333
3.6Gi,3.0Mi,3.6Gi,98.17652130126953
3.6Gi,3.0Mi,3.6Gi,99.5396237373352
3.6Gi,3.0Mi,3.6Gi,100.85137963294983
3.6Gi,5.0Mi,3.6Gi,102.36414837837219
3.6Gi,5.0Mi,3.6Gi,103.79840183258057
3.6Gi,5.0Mi,3.6Gi,105.17650389671326
3.6Gi,7.0Mi,3.6Gi,106.46034646034241
3.6Gi,7.0Mi,3.6Gi,107.8217499256134
3.6Gi,7.0Mi,3.6Gi,109.110356092453
