total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.7169277667999268
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.421867370605469
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,8.787848949432373
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,10.82388424873352
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,12.561948537826538
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,14.54737639427185
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,16.04686689376831
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,17.864999294281006
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,20.109782457351685
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,21.82627534866333
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,24.194785356521606
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,26.267218351364136
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,27.855517387390137
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,29.739588022232056
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,31.86457324028015
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,33.882375717163086
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,35.70819687843323
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,37.387043952941895
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,39.11351561546326
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,41.324827909469604
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,43.10391616821289
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,45.56531238555908
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,47.45303153991699
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,49.56608009338379
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,51.396663427352905
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,53.26491641998291
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,55.22005009651184
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,57.41437292098999
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,59.136813163757324
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,61.510802268981934
7.2Gi,2.3Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,63.51391005516052
7.2Gi,2.5Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,65.42318940162659
7.2Gi,2.6Gi,2.5Gi,20Mi,2.0Gi,4.4Gi,67.04706597328186
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,68.43941283226013
7.2Gi,2.6Gi,3.9Gi,20Mi,689Mi,4.4Gi,70.07624554634094
7.2Gi,2.1Gi,4.5Gi,20Mi,572Mi,4.8Gi,72.08092594146729
7.2Gi,2.2Gi,4.4Gi,20Mi,587Mi,4.8Gi,73.44492292404175
7.2Gi,2.2Gi,4.4Gi,20Mi,599Mi,4.7Gi,74.99908590316772
7.2Gi,2.3Gi,4.2Gi,66Mi,685Mi,4.6Gi,76.64355230331421
7.2Gi,2.3Gi,4.1Gi,103Mi,743Mi,4.6Gi,78.39635825157166
7.2Gi,2.3Gi,4.1Gi,103Mi,762Mi,4.6Gi,79.77103447914124
7.2Gi,2.3Gi,4.1Gi,103Mi,781Mi,4.5Gi,81.18772339820862
7.2Gi,2.4Gi,4.0Gi,103Mi,796Mi,4.5Gi,82.56858992576599
7.2Gi,2.4Gi,3.9Gi,103Mi,818Mi,4.5Gi,84.02115726470947
7.2Gi,2.4Gi,3.9Gi,103Mi,835Mi,4.4Gi,85.5348846912384
7.2Gi,2.5Gi,3.9Gi,103Mi,849Mi,4.4Gi,86.92495346069336
7.2Gi,2.5Gi,3.8Gi,103Mi,872Mi,4.4Gi,88.46897172927856
7.2Gi,2.5Gi,3.8Gi,103Mi,897Mi,4.3Gi,90.0114815235138
7.2Gi,2.5Gi,3.7Gi,103Mi,915Mi,4.3Gi,91.54185056686401
7.2Gi,2.6Gi,3.6Gi,103Mi,931Mi,4.3Gi,93.00343036651611
7.2Gi,2.6Gi,3.6Gi,103Mi,955Mi,4.2Gi,94.48026275634766
7.2Gi,2.6Gi,3.6Gi,103Mi,968Mi,4.2Gi,95.88909363746643
7.2Gi,2.7Gi,3.5Gi,103Mi,983Mi,4.2Gi,97.22854733467102
7.2Gi,2.7Gi,3.5Gi,103Mi,999Mi,4.1Gi,98.62520670890808
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,100.06205701828003
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,101.42989039421082
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,102.75352168083191
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,104.13442802429199
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,105.48726177215576
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,107.00106835365295
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.8Gi,108.48395657539368
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,109.94848704338074
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,111.42357921600342
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,112.84604287147522
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,114.32227611541748
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,115.7580144405365
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,117.26280474662781
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,118.59358024597168
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,119.86873579025269
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,121.41985559463501
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,122.76942420005798
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,124.16208791732788
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,125.53819155693054
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,126.91226482391357
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,128.28654098510742
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,129.66468262672424
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,130.9577717781067
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,132.30074787139893
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,133.72039556503296
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,135.11806344985962
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,136.68964409828186
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,138.09183430671692
