total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,4.3890626430511475
3.6Gi,4.0Mi,3.6Gi,6.623960971832275
3.6Gi,4.0Mi,3.6Gi,9.101897954940796
3.6Gi,4.0Mi,3.6Gi,11.045060157775879
3.6Gi,4.0Mi,3.6Gi,13.003232955932617
3.6Gi,4.0Mi,3.6Gi,14.662816524505615
3.6Gi,4.0Mi,3.6Gi,16.288254261016846
3.6Gi,4.0Mi,3.6Gi,18.25150156021118
3.6Gi,4.0Mi,3.6Gi,20.235008478164673
3.6Gi,4.0Mi,3.6Gi,22.055219650268555
3.6Gi,4.0Mi,3.6Gi,24.473630666732788
3.6Gi,4.0Mi,3.6Gi,26.482818365097046
3.6Gi,4.0Mi,3.6Gi,28.015839338302612
3.6Gi,4.0Mi,3.6Gi,30.005698442459106
3.6Gi,4.0Mi,3.6Gi,32.16969347000122
3.6Gi,4.0Mi,3.6Gi,34.09429430961609
3.6Gi,4.0Mi,3.6Gi,35.90843868255615
3.6Gi,4.0Mi,3.6Gi,37.531723737716675
3.6Gi,4.0Mi,3.6Gi,39.466115951538086
3.6Gi,4.0Mi,3.6Gi,41.42139291763306
3.6Gi,4.0Mi,3.6Gi,43.38066053390503
3.6Gi,4.0Mi,3.6Gi,45.81974768638611
3.6Gi,4.0Mi,3.6Gi,47.95182657241821
3.6Gi,4.0Mi,3.6Gi,49.95616054534912
3.6Gi,4.0Mi,3.6Gi,51.48267579078674
3.6Gi,4.0Mi,3.6Gi,53.836448192596436
3.6Gi,4.0Mi,3.6Gi,55.48747682571411
3.6Gi,4.0Mi,3.6Gi,57.63689422607422
3.6Gi,4.0Mi,3.6Gi,59.45076894760132
3.6Gi,4.0Mi,3.6Gi,61.77772402763367
3.6Gi,4.0Mi,3.6Gi,63.71122765541077
3.6Gi,4.0Mi,3.6Gi,65.68707180023193
3.6Gi,4.0Mi,3.6Gi,67.12896919250488
3.6Gi,4.0Mi,3.6Gi,68.50899076461792
3.6Gi,4.0Mi,3.6Gi,70.37813305854797
3.6Gi,4.0Mi,3.6Gi,72.173020362854
3.6Gi,4.0Mi,3.6Gi,73.58890700340271
3.6Gi,4.0Mi,3.6Gi,75.12981271743774
3.6Gi,4.0Mi,3.6Gi,76.84429359436035
3.6Gi,4.0Mi,3.6Gi,78.49594283103943
