files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,21338/722637,83M/2G,2.95%,1.272,seconds,68.71367454528809
23080,1,0/722637,0/2G,0%,1.6885,seconds,72.22457551956177
23080,1,20256/722637,79M/2G,2.8%,1.0799,seconds,216.08022356033325
