total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,1.9Gi,4.9Gi,4.120433568954468
7.2Gi,2.1Gi,3.1Gi,20Mi,1.9Gi,4.9Gi,6.598954200744629
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,8.217594146728516
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,10.55710506439209
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,12.678718566894531
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,14.500465869903564
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,16.55159854888916
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,18.456610918045044
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,20.321027994155884
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,22.529255151748657
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,24.479121923446655
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,26.65715789794922
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,28.682385206222534
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,30.77645230293274
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,32.60681462287903
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,34.55212688446045
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,36.315749406814575
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,38.32104206085205
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,40.31232023239136
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,42.302335023880005
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,44.325225591659546
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,46.23584842681885
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,47.75988173484802
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,49.53184151649475
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,51.75719618797302
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,53.85118794441223
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,55.6316020488739
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,57.672383546829224
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.7Gi,59.33008527755737
7.2Gi,2.3Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,61.25146126747131
7.2Gi,2.5Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,63.60453796386719
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,65.58976459503174
7.2Gi,2.6Gi,3.0Gi,20Mi,1.6Gi,4.4Gi,67.05323028564453
