total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,3.4339733123779297
3.6Gi,4.0Mi,3.6Gi,5.314097166061401
3.6Gi,4.0Mi,3.6Gi,6.99992299079895
3.6Gi,4.0Mi,3.6Gi,8.37901520729065
3.6Gi,4.0Mi,3.6Gi,9.994969129562378
3.6Gi,4.0Mi,3.6Gi,11.319859027862549
3.6Gi,4.0Mi,3.6Gi,12.789883375167847
3.6Gi,4.0Mi,3.6Gi,14.030090570449829
3.6Gi,4.0Mi,3.6Gi,15.305259943008423
3.6Gi,4.0Mi,3.6Gi,17.253318548202515
3.6Gi,4.0Mi,3.6Gi,18.710656881332397
3.6Gi,4.0Mi,3.6Gi,20.310378551483154
3.6Gi,4.0Mi,3.6Gi,21.872033834457397
3.6Gi,4.0Mi,3.6Gi,23.308355808258057
3.6Gi,4.0Mi,3.6Gi,24.66880512237549
3.6Gi,4.0Mi,3.6Gi,26.442119598388672
3.6Gi,4.0Mi,3.6Gi,27.976040840148926
3.6Gi,4.0Mi,3.6Gi,29.583590507507324
3.6Gi,4.0Mi,3.6Gi,31.255149602890015
3.6Gi,4.0Mi,3.6Gi,32.68788266181946
3.6Gi,4.0Mi,3.6Gi,34.16964769363403
3.6Gi,4.0Mi,3.6Gi,35.49770927429199
3.6Gi,4.0Mi,3.6Gi,36.96090793609619
3.6Gi,4.0Mi,3.6Gi,38.531161069869995
3.6Gi,4.0Mi,3.6Gi,40.01619052886963
3.6Gi,4.0Mi,3.6Gi,42.13404703140259
3.6Gi,4.0Mi,3.6Gi,43.43305158615112
3.6Gi,4.0Mi,3.6Gi,44.681485652923584
3.6Gi,4.0Mi,3.6Gi,45.87907099723816
3.6Gi,4.0Mi,3.6Gi,47.19212222099304
3.6Gi,4.0Mi,3.6Gi,48.3851478099823
3.6Gi,4.0Mi,3.6Gi,49.57296895980835
3.6Gi,4.0Mi,3.6Gi,51.36088800430298
3.6Gi,4.0Mi,3.6Gi,52.802568197250366
3.6Gi,4.0Mi,3.6Gi,54.20560026168823
3.6Gi,4.0Mi,3.6Gi,55.60619401931763
3.6Gi,4.0Mi,3.6Gi,56.75330209732056
3.6Gi,4.0Mi,3.6Gi,58.18636727333069
3.6Gi,4.0Mi,3.6Gi,59.50273418426514
3.6Gi,4.0Mi,3.6Gi,60.77164936065674
3.6Gi,4.0Mi,3.6Gi,62.01032781600952
3.6Gi,4.0Mi,3.6Gi,63.1968789100647
3.6Gi,4.0Mi,3.6Gi,64.62183570861816
3.6Gi,4.0Mi,3.6Gi,65.98127365112305
3.6Gi,4.0Mi,3.6Gi,67.3420159816742
3.6Gi,4.0Mi,3.6Gi,68.59387874603271
3.6Gi,4.0Mi,3.6Gi,69.75959253311157
3.6Gi,4.0Mi,3.6Gi,71.02214360237122
3.6Gi,4.0Mi,3.6Gi,72.24870562553406
3.6Gi,4.0Mi,3.6Gi,73.54556155204773
3.6Gi,4.0Mi,3.6Gi,74.79369282722473
3.6Gi,4.0Mi,3.6Gi,76.31140851974487
3.6Gi,4.0Mi,3.6Gi,77.55974626541138
3.6Gi,4.0Mi,3.6Gi,78.85986375808716
3.6Gi,4.0Mi,3.6Gi,80.00092649459839
3.6Gi,4.0Mi,3.6Gi,81.3730731010437
3.6Gi,4.0Mi,3.6Gi,82.8678650856018
3.6Gi,4.0Mi,3.6Gi,84.16831493377686
3.6Gi,4.0Mi,3.6Gi,85.55504751205444
3.6Gi,4.0Mi,3.6Gi,86.89716219902039
3.6Gi,4.0Mi,3.6Gi,88.34062147140503
3.6Gi,4.0Mi,3.6Gi,89.90632271766663
3.6Gi,4.0Mi,3.6Gi,91.08504343032837
3.6Gi,4.0Mi,3.6Gi,92.29163217544556
3.6Gi,4.0Mi,3.6Gi,93.49908208847046
3.6Gi,4.0Mi,3.6Gi,94.60824489593506
3.6Gi,4.0Mi,3.6Gi,95.7243402004242
3.6Gi,4.0Mi,3.6Gi,96.83278203010559
3.6Gi,4.0Mi,3.6Gi,97.9408175945282
3.6Gi,4.0Mi,3.6Gi,99.06260299682617
3.6Gi,4.0Mi,3.6Gi,100.17389512062073
3.6Gi,4.0Mi,3.6Gi,101.28992867469788
3.6Gi,4.0Mi,3.6Gi,102.39971017837524
3.6Gi,4.0Mi,3.6Gi,103.50761127471924
3.6Gi,4.0Mi,3.6Gi,104.61352801322937
3.6Gi,4.0Mi,3.6Gi,105.73689007759094
3.6Gi,4.0Mi,3.6Gi,106.92081570625305
3.6Gi,4.0Mi,3.6Gi,108.03865456581116
3.6Gi,4.0Mi,3.6Gi,109.1444001197815
3.6Gi,4.0Mi,3.6Gi,110.25279211997986
3.6Gi,4.0Mi,3.6Gi,111.3689227104187
3.6Gi,4.0Mi,3.6Gi,112.48412871360779
3.6Gi,4.0Mi,3.6Gi,113.59417986869812
3.6Gi,4.0Mi,3.6Gi,114.70149254798889
3.6Gi,4.0Mi,3.6Gi,115.80994582176208
3.6Gi,3.0Mi,3.6Gi,116.9276397228241
3.6Gi,3.0Mi,3.6Gi,118.0508782863617
3.6Gi,3.0Mi,3.6Gi,119.15790867805481
3.6Gi,3.0Mi,3.6Gi,120.26667952537537
3.6Gi,3.0Mi,3.6Gi,121.37251353263855
3.6Gi,3.0Mi,3.6Gi,122.4843807220459
3.6Gi,3.0Mi,3.6Gi,123.60414910316467
3.6Gi,3.0Mi,3.6Gi,124.72538042068481
3.6Gi,3.0Mi,3.6Gi,125.84364104270935
3.6Gi,3.0Mi,3.6Gi,126.95324492454529
3.6Gi,3.0Mi,3.6Gi,128.0676248073578
3.6Gi,3.0Mi,3.6Gi,129.17600679397583
3.6Gi,3.0Mi,3.6Gi,130.31803607940674
3.6Gi,3.0Mi,3.6Gi,131.4638798236847
3.6Gi,3.0Mi,3.6Gi,132.60700798034668
3.6Gi,3.0Mi,3.6Gi,133.75872611999512
3.6Gi,3.0Mi,3.6Gi,134.8946840763092
3.6Gi,6.0Mi,3.6Gi,136.33499217033386
3.6Gi,6.0Mi,3.6Gi,137.47774457931519
3.6Gi,6.0Mi,3.6Gi,138.618243932724
3.6Gi,6.0Mi,3.6Gi,139.74984192848206
3.6Gi,6.0Mi,3.6Gi,140.9173583984375
