epoch,Start_time,Stop_time,epochtime_ms,log_time
0,1717415195.614935,1717415206.2329206,10617.985725402832,25.952518701553345
0,1717415207.256528,1717415207.4856145,229.08663749694824,27.205212593078613
0,1717415208.666056,1717415208.8628602,196.80428504943848,28.58245825767517
0,1717415210.2089558,1717415210.4061794,197.22366333007812,30.12577748298645
0,1717415210.629064,1717415210.829779,200.7148265838623,30.549376964569092
0,1717415211.056977,1717415211.2563374,199.36037063598633,30.975935459136963
0,1717415211.4936075,1717415211.6919599,198.35233688354492,31.411557912826538
0,1717415211.9231424,1717415212.1219914,198.84896278381348,31.84158945083618
0,1717415212.3456118,1717415212.5447133,199.10144805908203,32.26431131362915
0,1717415212.7810295,1717415212.9763424,195.3129768371582,32.69594049453735
0,1717415213.2028775,1717415213.4082282,205.3506374359131,33.12782621383667
0,1717415213.6285343,1717415213.821064,192.52967834472656,33.54066205024719
0,1717415214.0504897,1717415214.2444272,193.9375400543213,33.964025259017944
0,1717415214.4641078,1717415214.6583664,194.2586898803711,34.37796449661255
0,1717415214.8915446,1717415215.0838032,192.2585964202881,34.80340123176575
0,1717415215.317973,1717415215.524694,206.72106742858887,35.24429202079773
0,1717415215.7618914,1717415215.9704223,208.53090286254883,35.69002032279968
0,1717415216.2124302,1717415216.4187765,206.3462734222412,36.13837456703186
0,1717415216.6635892,1717415216.8705986,207.00931549072266,36.59019660949707
0,1717415217.1049812,1717415217.314785,209.80381965637207,37.034383058547974
0,1717415217.5482886,1717415217.7532325,204.94389533996582,37.47283053398132
0,1717415217.9831655,1717415218.1859117,202.74615287780762,37.90550971031189
0,1717415218.4239404,1717415218.626256,202.3155689239502,38.34585404396057
0,1717415218.8631582,1717415219.0661132,202.9550075531006,38.78571128845215
0,1717415219.301385,1717415219.5032387,201.85375213623047,39.22283673286438
0,1717415219.7420425,1717415219.9465578,204.5152187347412,39.66615581512451
0,1717415220.1793444,1717415220.3711576,191.81323051452637,40.09075570106506
0,1717415220.5935297,1717415220.7825854,189.0556812286377,40.50218343734741
0,1717415221.0220294,1717415221.213256,191.22648239135742,40.93285393714905
0,1717415221.4411612,1717415221.62802,186.8588924407959,41.347618103027344
0,1717415221.8506088,1717415222.0429335,192.32463836669922,41.76253151893616
0,1717415222.2801278,1717415222.4672973,187.16955184936523,42.1868953704834
0,1717415222.6950161,1717415222.8834348,188.41862678527832,42.60303282737732
0,1717415223.1013513,1717415223.2884347,187.08348274230957,43.00803279876709
0,1717415223.5185168,1717415223.7072258,188.70902061462402,43.42682385444641
0,1717415223.9431465,1717415224.132497,189.35060501098633,43.85209512710571
0,1717415224.3657777,1717415224.555076,189.29815292358398,44.27467393875122
0,1717415224.7799067,1717415224.9660892,186.18249893188477,44.68568730354309
0,1717415225.1833115,1717415225.3709443,187.63279914855957,45.09054231643677
0,1717415225.5976274,1717415225.7850084,187.38102912902832,45.50460648536682
0,1717415226.0106857,1717415226.1972308,186.54513359069824,45.916828870773315
0,1717415226.4274995,1717415226.615359,187.85953521728516,46.334957122802734
0,1717415226.8363066,1717415227.0225344,186.22779846191406,46.74213242530823
0,1717415227.2603335,1717415227.448033,187.699556350708,47.16763114929199
0,1717415227.6771417,1717415227.8709147,193.7730312347412,47.59051275253296
0,1717415228.0884,1717415228.2748342,186.43426895141602,47.99443221092224
0,1717415228.493033,1717415228.677287,184.25416946411133,48.39688515663147
0,1717415228.885682,1717415229.0717623,186.0802173614502,48.79136037826538
0,1717415229.2973208,1717415229.4847217,187.40081787109375,49.20431971549988
0,1717415229.7038417,1717415229.8914785,187.6368522644043,49.61107659339905
0,1717415230.1149879,1717415230.3005915,185.60361862182617,50.0201895236969
0,1717415230.5340464,1717415230.718494,184.4475269317627,50.43809199333191
0,1717415230.933085,1717415231.118337,185.25195121765137,50.83793497085571
0,1717415231.338757,1717415231.5241497,185.3926181793213,51.24374771118164
0,1717415231.7364953,1717415231.9220853,185.59002876281738,51.64168334007263
0,1717415232.1386774,1717415232.3231885,184.5111846923828,52.042786598205566
0,1717415232.5557487,1717415232.742383,186.63430213928223,52.46198105812073
0,1717415232.9686005,1717415233.1538234,185.22286415100098,52.87342143058777
0,1717415233.3670135,1717415233.550828,183.81452560424805,53.27042603492737
0,1717415233.7843256,1717415233.970995,186.66934967041016,53.690593004226685
0,1717415234.1959734,1717415234.3808866,184.91315841674805,54.10048460960388
0,1717415234.5989509,1717415234.7833858,184.4348907470703,54.502983808517456
0,1717415235.012631,1717415235.198857,186.22612953186035,54.91845512390137
0,1717415235.420423,1717415235.6060207,185.59765815734863,55.325618743896484
0,1717415235.8220613,1717415236.0101683,188.10701370239258,55.72976636886597
0,1717415236.2358677,1717415236.4223,186.4323616027832,56.1418981552124
0,1717415236.6547372,1717415236.8425982,187.86096572875977,56.562196254730225
0,1717415237.063569,1717415237.249862,186.2928867340088,56.969460010528564
0,1717415237.4740577,1717415237.6577182,183.66050720214844,57.37731623649597
0,1717415237.879543,1717415238.0657635,186.2204074859619,57.785361528396606
0,1717415238.293407,1717415238.4785323,185.12535095214844,58.1981303691864
0,1717415238.6962736,1717415238.8835576,187.28399276733398,58.60315561294556
0,1717415239.1117983,1717415239.2963564,184.55815315246582,59.01595449447632
0,1717415239.5172248,1717415239.7027435,185.51874160766602,59.4223415851593
0,1717415239.9271655,1717415240.1135972,186.4316463470459,59.833195209503174
0,1717415240.332774,1717415240.5174606,184.68666076660156,60.23705863952637
0,1717415240.7550628,1717415240.9412837,186.22088432312012,60.660881757736206
0,1717415241.158444,1717415241.3468204,188.37642669677734,61.066418409347534
