total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.6Gi,2.6830215454101562
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,3.890801429748535
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,5.060449123382568
7.2Gi,2.7Gi,2.2Gi,38Mi,2.3Gi,4.3Gi,6.5603461265563965
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,8.64181399345398
7.2Gi,3.1Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,10.094707727432251
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,11.452488660812378
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,12.810096502304077
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.2Gi,14.024054288864136
7.2Gi,3.7Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,15.338099479675293
7.2Gi,4.3Gi,481Mi,103Mi,2.4Gi,2.6Gi,16.69006323814392
7.2Gi,4.6Gi,132Mi,94Mi,2.4Gi,2.2Gi,17.986429452896118
7.2Gi,4.6Gi,159Mi,77Mi,2.4Gi,2.2Gi,19.46927547454834
7.2Gi,4.7Gi,122Mi,93Mi,2.4Gi,2.2Gi,21.05374550819397
7.2Gi,4.7Gi,130Mi,84Mi,2.4Gi,2.2Gi,22.72641634941101
7.2Gi,4.7Gi,122Mi,94Mi,2.4Gi,2.2Gi,24.16676950454712
7.2Gi,4.7Gi,122Mi,94Mi,2.4Gi,2.2Gi,25.440228939056396
7.2Gi,4.7Gi,140Mi,75Mi,2.4Gi,2.2Gi,26.74451208114624
7.2Gi,4.7Gi,121Mi,94Mi,2.4Gi,2.2Gi,28.34063410758972
7.2Gi,4.5Gi,339Mi,48Mi,2.3Gi,2.4Gi,29.708539247512817
