total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.450792074203491
3.6Gi,4.0Mi,3.6Gi,3.9376094341278076
3.6Gi,4.0Mi,3.6Gi,5.1678736209869385
3.6Gi,4.0Mi,3.6Gi,6.512648105621338
3.6Gi,4.0Mi,3.6Gi,7.755144834518433
3.6Gi,4.0Mi,3.6Gi,9.077467679977417
3.6Gi,4.0Mi,3.6Gi,10.461233615875244
3.6Gi,4.0Mi,3.6Gi,11.933631181716919
3.6Gi,4.0Mi,3.6Gi,13.391828775405884
3.6Gi,4.0Mi,3.6Gi,14.88731575012207
3.6Gi,4.0Mi,3.6Gi,16.22631812095642
3.6Gi,4.0Mi,3.6Gi,17.83218502998352
3.6Gi,4.0Mi,3.6Gi,19.717897653579712
3.6Gi,4.0Mi,3.6Gi,21.043639183044434
3.6Gi,4.0Mi,3.6Gi,22.27748417854309
3.6Gi,4.0Mi,3.6Gi,23.476051092147827
3.6Gi,4.0Mi,3.6Gi,24.705432176589966
3.6Gi,4.0Mi,3.6Gi,25.92503809928894
3.6Gi,4.0Mi,3.6Gi,27.131235122680664
3.6Gi,4.0Mi,3.6Gi,28.332998514175415
3.6Gi,4.0Mi,3.6Gi,29.549221754074097
3.6Gi,4.0Mi,3.6Gi,30.75356149673462
3.6Gi,4.0Mi,3.6Gi,31.96534252166748
3.6Gi,4.0Mi,3.6Gi,33.178454637527466
3.6Gi,4.0Mi,3.6Gi,34.39955759048462
3.6Gi,4.0Mi,3.6Gi,35.62326502799988
3.6Gi,4.0Mi,3.6Gi,36.837486028671265
3.6Gi,4.0Mi,3.6Gi,38.088963747024536
3.6Gi,4.0Mi,3.6Gi,39.307891607284546
3.6Gi,4.0Mi,3.6Gi,40.512430906295776
3.6Gi,4.0Mi,3.6Gi,41.72739338874817
3.6Gi,4.0Mi,3.6Gi,42.945873498916626
3.6Gi,4.0Mi,3.6Gi,44.16933465003967
3.6Gi,4.0Mi,3.6Gi,45.37317085266113
3.6Gi,4.0Mi,3.6Gi,46.57464957237244
3.6Gi,4.0Mi,3.6Gi,47.79523801803589
3.6Gi,4.0Mi,3.6Gi,49.02332067489624
3.6Gi,4.0Mi,3.6Gi,50.22843861579895
3.6Gi,4.0Mi,3.6Gi,51.42268252372742
3.6Gi,4.0Mi,3.6Gi,52.649271726608276
3.6Gi,4.0Mi,3.6Gi,53.853785037994385
3.6Gi,4.0Mi,3.6Gi,55.08229041099548
