total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.096205472946167
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,5.355510950088501
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,7.935145378112793
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,9.674282312393188
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,12.197993278503418
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,14.814123153686523
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,17.006157159805298
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,18.625949382781982
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,20.681634187698364
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,22.646769285202026
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,24.610170364379883
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,26.562941789627075
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,28.708171844482422
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,30.655272960662842
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,33.07705354690552
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,35.08433151245117
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,37.50582194328308
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,39.69068145751953
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,41.569520235061646
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,44.03671050071716
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,46.196810245513916
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,48.19140005111694
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,50.390514612197876
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,52.0768096446991
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,54.16853380203247
7.2Gi,2.3Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,56.08801770210266
7.2Gi,2.4Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,57.78210258483887
7.2Gi,2.5Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,59.85003423690796
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,61.89406657218933
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,63.558982610702515
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,65.10021257400513
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,66.44509172439575
7.2Gi,2.1Gi,4.5Gi,20Mi,551Mi,4.8Gi,68.12171673774719
7.2Gi,2.1Gi,4.5Gi,20Mi,559Mi,4.8Gi,69.83179998397827
7.2Gi,2.1Gi,4.5Gi,20Mi,577Mi,4.8Gi,71.4021303653717
7.2Gi,2.2Gi,4.4Gi,20Mi,591Mi,4.8Gi,73.01677083969116
7.2Gi,2.2Gi,4.3Gi,38Mi,621Mi,4.7Gi,74.87516069412231
7.2Gi,2.3Gi,4.2Gi,103Mi,721Mi,4.6Gi,76.86815595626831
7.2Gi,2.3Gi,4.1Gi,103Mi,745Mi,4.6Gi,78.44703984260559
7.2Gi,2.3Gi,4.1Gi,103Mi,770Mi,4.5Gi,79.98288488388062
7.2Gi,2.4Gi,4.0Gi,103Mi,785Mi,4.5Gi,81.47795557975769
